l1,l2,theta1,theta2,phi,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,response
0.20597457489930093,0.4278014099691063,5.181458917750383,4.412038400366025,0.639245391204986,0.1512763302307576,0.8971634805202484,0.15800209646113217,0.5816430966369808,0.9304079443681985,0.36731851706281304,0.6873847909737378,0.9769451462198049,0.18079979997128248,0.8764195246621966,0.8303733326029032,0.5823513371869922,0.9487511401530355,0.3223604226950556,0.9711119544226676,0.9559942507185042,0.9498007083311677,0.9574709755834192,0.3266393872909248,0.23441114788874984,0.10126646817661822,0.24653004831634462,0.4188992108684033,0.3902196981944144,0.011832136660814285,0.5114510419841939
0.17655675252899528,0.13591531780548394,2.6091152165329397,4.651361398249506,-0.854094801711033,0.7323855925351381,0.39748588018119335,0.7800864987075329,0.9129762444645166,0.5067415540106595,0.9471052992157638,0.5331891430541873,0.36461639148183167,0.790410578250885,0.7406313389074057,0.9580630105920136,0.09328974038362503,0.4904089132323861,0.03281458583660424,0.9247602880932391,0.15859552146866918,0.2839130770880729,0.034105774480849504,0.2659321539103985,0.5231607805471867,0.05539642460644245,0.8011307409033179,0.020279041025787592,0.8686873656697571,0.16310454276390374,0.22700004589805245
0.6870228466577828,0.8137412392534316,6.060432564405169,5.9510225465587645,-0.6662345466802148,0.8713198350742459,0.0742258494719863,0.4623110773973167,0.46350677381269634,0.18764732964336872,0.10250079818069935,0.08368876995518804,0.033603382762521505,0.04282845393754542,0.5990818317513913,0.4557567706797272,0.9823935884051025,0.9316628940869123,0.38312596548348665,0.07117313984781504,0.8027916860301048,0.6824774192646146,0.3660394891630858,0.919232947519049,0.16760859917849302,0.4639806670602411,0.10830196109600365,0.7014150135219097,0.7361446844879538,0.22135800425894558,0.27781086174322756
0.384103718213737,0.8068449604324996,2.030640129912209,4.5367346979187655,-1.4831268910567155,0.45447606523521245,0.3838814301416278,0.15042216796427965,0.4665706392843276,0.01686588115990162,0.5367541289888322,0.43127406015992165,0.33858605567365885,0.2581847805995494,0.1054082103073597,0.6117923357523978,0.7240943007636815,0.7491121287457645,0.24509341409429908,0.8964842583518475,0.8811826927121729,0.6178325554355979,0.8108200845308602,0.42827095789834857,0.16547913802787662,0.6361951734870672,0.39089976996183395,0.0631056665442884,0.3149071962106973,0.15867890510708094,0.8878570993402222
0.7698414199985564,0.9081103547941893,3.0000343643417016,5.541132989539172,1.4015365294735167,0.5160909378901124,0.9215270571876317,0.9754470968618989,0.32275761966593564,0.4814688933547586,0.08164281258359551,0.1495823038276285,0.9105760855600238,0.9147880598902702,0.13585326820611954,0.7874675341881812,0.9927480609621853,0.1772510779555887,0.0037533906288444996,0.08192453160881996,0.7994104165118188,0.8233329050708562,0.4750320240855217,0.40393347456119955,0.7672554475720972,0.7323693949729204,0.38331308821216226,0.9261549841612577,0.6480267252773046,0.8307971127796918,0.8991076793241514
0.49769924208521843,0.7036018869839609,6.114055030773272,1.8286074580747724,1.2977417068939623,0.647604308789596,0.8901419439353049,0.8073586102109402,0.771830563666299,0.6273459249641746,0.28893484943546355,0.6933635689783841,0.8290317514911294,0.8975184049922973,0.3287632833234966,0.285359816160053,0.23647672892548144,0.27823000540956855,0.46330005466006696,0.8286801546346396,0.5482218072284013,0.9292938897851855,0.31520148646086454,0.4309971963521093,0.4122392351273447,0.9186685832682997,0.9544083408545703,0.9094149188604206,0.5032750214450061,0.5166146580595523,0.872395382848579
0.7176185082644224,0.45879651978611946,6.096867152131994,6.092774894815908,0.663231690810643,0.7247125410940498,0.05647933017462492,0.14133283449336886,0.7148107921238989,0.15932308044284582,0.6623644907958806,0.015057462733238935,0.06934421206824481,0.22904516337439418,0.6452112144324929,0.18842372088693082,0.8853752871509641,0.1994372063782066,0.3454098969232291,0.8570690401829779,0.7471921893302351,0.2658596276305616,0.8706317669712007,0.4223366673104465,0.5226465871091932,0.07947648759000003,0.4428321379236877,0.7329346910119057,0.3489363892003894,0.002929000649601221,0.3728695145091614
0.9919060948304832,0.08162441337481141,5.736147965815705,0.6173955642262747,0.8423522333173543,0.9628490258473903,0.2661639803554863,0.895440133055672,0.61800906783901155,0.7664395624306053,0.12963435286656022,0.41159932082518935,0.12246907060034573,0.7326752967201173,0.4983898471109569,0.7732244795188308,0.3849088167771697,0.011917289812117815,0.6140175252221525,0.6529348324984312,0.0815149350091815,0.4487094741780311,0.6763776913285255,0.7698141396977007,0.11189035628922284,0.03793218010105193,0.16220301017165184,0.8288637290243059,0.0029593268409371376,0.1923509470652789,0.9487768267837062
0.3800351794343442,0.7307439721189439,5.923543479568184,2.037483540727738,0.23131416069469468,0.09182428615167737,0.5970649046357721,0.5594240063801408,0.07211934123188257,0.13906873296946287,0.9993481934070587,0.8044914577621967,0.2366185353603214,0.23786494322121143,0.03718340001069009,0.6861179838888347,0.20678747701458633,0.34020878514274955,0.935579244280234,0.9605248947627842,0.1379379804711789,0.5227598429191858,0.6231811479665339,0.4221175501588732,0.1624341041315347,0.22009033523499966,0.6994971358217299,0.5266551065724343,0.833598515484482,0.4195026431698352,0.9570658096796456
0.7774452213197947,0.9326815153472126,4.2182511327370555,0.8768885582939152,1.3080518034594393,0.45228806347586215,0.2764109226409346,0.11595472530461848,0.980149031849578,0.843980398029089,0.6735068247653544,0.23969488590955734,0.2308596265502274,0.7882847194559872,0.715728820534423,0.5396800488233566,0.7919012752827257,0.7280033868737519,0.5021216394379735,0.8500977633520961,0.2790836824569851,0.6001610078383237,0.8258243186865002,0.7489570246543735,0.9447119869291782,0.16545888502150774,0.16804732428863645,0.6451775613240898,0.298333061626181,0.5114587901625782,0.9495359279404483
0.9347052311059088,0.035948292119428515,4.349637694063279,4.701873854387485,-1.1017331634713687,0.7307093725539744,0.6737288124859333,0.930465264711529,0.22645479068160057,0.18305620015598834,0.3518615735229105,0.401096330024302,0.21171390055678785,0.04618189320899546,0.6912031685933471,0.10319164674729109,0.8714545965194702,0.8535257335752249,0.046211190056055784,0.5105102623347193,0.46555373328737915,0.4144418847281486,0.03456006897613406,0.024716496467590332,0.7086225859820843,0.35292986407876015,0.2036083007697016,0.7460652822628617,0.8976343949325383,0.3173688934184611,0.9355669221401044
0.21214252128265798,0.10703944251872599,0.6577654440109516,2.9439491909576807,0.17635174475231397,0.3629150821361691,0.6702575599774718,0.5899729072116315,0.17972862883470953,0.9128445107489824,0.2636133667547256,0.1060651708394289,0.08846622216515243,0.2629296581726521,0.6878943657502532,0.9320923504419625,0.1853694897145033,0.7089726156555116,0.5416331975720823,0.33009954541921616,0.6250131202396005,0.4076144783757627,0.4262322124559432,0.15829257457517087,0.08301311731338501,0.7046097188722342,0.3015847683418542,0.15989859378896654,0.8640148665290326,0.17824816168285906,0.3161696839150847
0.651673766085878,0.3963889277074486,4.186932343200903,0.6267146508264948,-0.4456042632404631,0.7805487182922661,0.8283417937345803,0.13516776985488832,0.3870042823255062,0.0531679114792496,0.9538733456283808,0.6852515796199441,0.6938030715100467,0.6506345018278807,0.3520782014820725,0.8924034270457923,0.8182007800787687,0.8303591897711158,0.6498231273144484,0.19623717688955367,0.2266618856228888,0.4624688648618758,0.037616272224113345,0.43858672957867384,0.38149459403939545,0.9419006600510329,0.3693426758982241,0.3137801692355424,0.5114071958232671,0.9866863877978176,0.43019201287512004
0.12555509596131742,0.15228374325670302,3.1858804123184252,5.269541860449932,1.2243312129836568,0.039238730212673545,0.6456937931943685,0.6783124580979347,0.009864176390692592,0.9726817619521171,0.7805980178527534,0.525121510727331,0.0517116307746619,0.5646117585711181,0.0748525527305901,0.8737573297694325,0.9478794704191387,0.5936306789517403,0.25583068025298417,0.36750123323872685,0.8891620035283267,0.5352948347572237,0.18785713287070394,0.5633487731683999,0.9166734009049833,0.4993751549627632,0.39928515278734267,0.9708221794571728,0.6315043007489294,0.32615923369303346,0.16233238095861022
0.26722066872753203,0.11311222752556205,0.646037178567334,2.172689785547683,-1.3060447742129009,0.6042456740979105,0.3995656732004136,0.11504428554326296,0.7971922422293574,0.3518676133826375,0.8260643566027284,0.7591562732122838,0.7772015642840415,0.37232492631301284,0.6098597357049584,0.30737413046881557,0.27980011445470154,0.35682169580832124,0.35912946332246065,0.10944291716441512,0.23024059762246907,0.06138057610951364,0.44943834212608635,0.8529183981008828,0.7750256238505244,0.41694764676503837,0.7477389452978969,0.23813980096019804,0.4721751697361469,0.47474721004255116,0.29889269616753233
0.3861140925437212,0.28615220193751156,0.05169952492130142,1.1183992477606755,1.2617569182002164,0.6252954627852887,0.6481629833579063,0.06778212264180183,0.2509166218806058,0.5210793833248317,0.061619806569069624,0.9096150810364634,0.7541149558965117,0.14449824090115726,0.7000080207362771,0.967022946337238,0.9756287881173193,0.01235975418239832,0.1625931088346988,0.8039769816678017,0.4548155558295548,0.9730594519060105,0.05152103560976684,0.8694240201730281,0.0941327849868685,0.38525984389707446,0.7829198737163097,0.9710706025362015,0.121214838931337,0.8739745570346713,0.4328861017100178
0.013390333158895373,0.5810097218491137,6.203588152461454,2.8451188547574824,-0.6403775471638259,0.17390905926004052,0.5340043534524739,0.325579394120723,0.2991013990249485,0.25406027352437377,0.8615998765453696,0.5994222273584455,0.012817112263292074,0.2603342260699719,0.5103599200956523,0.470570785459131,0.4587137862108648,0.2668092946987599,0.0010224634315818548,0.14887786470353603,0.4644727155100554,0.6010155554395169,0.2784515516832471,0.7332713359501213,0.05817224085330963,0.38575211982242763,0.6165078091435134,0.7954154105391353,0.9453840870410204,0.618186165811494,0.4893420280152604
0.3823879570700228,0.14162838482297957,3.0057323834470684,2.7595782296128073,1.2435305849659928,0.3897362728603184,0.6269605560228229,0.09104526229202747,0.1380912207532674,0.12613213923759758,0.9306133405771106,0.7923556601163,0.26505282684229314,0.5311142026912421,0.05666105914860964,0.8573429910466075,0.9351243108976632,0.14441469474695623,0.40470763063058257,0.04336712881922722,0.2705062599852681,0.28789196419529617,0.006702315295115113,0.8734882329590619,0.22584688058122993,0.5044113057665527,0.7457712905015796,0.5358332039322704,0.5125645049847662,0.11666035861708224,0.42790309287124506
0.86969084572047,0.4944173397962004,3.9586796063010836,1.0632993453142872,0.3401665712230879,0.829488683026284,0.8859196996781975,0.0023803391959518194,0.03342776955105364,0.5474534425884485,0.19475268572568893,0.19221736560575664,0.4775616249535233,0.5777765430975705,0.9102869867347181,0.32257557939738035,0.2070785015821457,0.5006869754288346,0.021762863267213106,0.1267676125280559,0.08511218125931919,0.5444507179781795,0.2383714837487787,0.17399196536280215,0.8572386582382023,0.10032590827904642,0.26084546372294426,0.9440218252129853,0.2018172754906118,0.988660218892619,0.774847840382112
0.3403489966876805,0.36028439714573324,5.740478365714242,4.935622758419012,1.0067226533994038,0.5674616652540863,0.24784319358877838,0.3420009450055659,0.6565517890267074,0.23588065593503416,0.9866242578718811,0.8206801724154502,0.2287832172587514,0.9847596175968647,0.1859492314979434,0.5430330326780677,0.8974657810758799,0.17465419275686145,0.04840827640146017,0.490490275202319,0.9595815846696496,0.36301122326403856,0.9831795953214169,0.3098821653984487,0.4892402731347829,0.398821578361094,0.784463366959244,0.4785954125691205,0.9642221650574356,0.36782711651176214,0.4605125531340683
0.48208011547103524,0.4070264308247715,2.7935890590546557,4.161099423316099,1.275052688662424,0.01545575400814414,0.5677594293374568,0.16823489591479301,0.8523190889973193,0.5551347073633224,0.2255109406542033,0.41559731191955507,0.8389239138923585,0.29167651757597923,0.04599789995700121,0.07187743089161813,0.5424180352129042,0.3964581920299679,0.4709485415369272,0.9695563607383519,0.13871791725978255,0.4284667745232582,0.6400312671903521,0.3928317443933338,0.8136046747677028,0.20490216300822794,0.21993861626833677,0.935517166974023,0.18108695629052818,0.5960497388150543,0.6452825430998258
0.5995658254250884,0.2811819864436984,2.3715631526673966,5.058563993152057,1.205177053216019,0.7841103298123926,0.9819745975546539,0.6689516543410718,0.2761541826184839,0.9166424449067563,0.6183004342019558,0.7066370032262057,0.9175752059090883,0.7289253417402506,0.7041013729758561,0.35355068021453917,0.891553218010813,0.3315260394010693,0.09084317297674716,0.3376032488886267,0.7746556748170406,0.5915396909695119,0.8881318795029074,0.28297328716143966,0.8066098999697715,0.6778632567729801,0.35830944566987455,0.6677970266900957,0.35813497146591544,0.5534189962781966,0.6242604941168749
0.4935413070488721,0.425313429441303,1.453259601524222,2.8734465429708296,-0.2126540473803611,0.7584764233324677,0.988576581235975,0.07400744128972292,0.3016403871588409,0.8684067537542433,0.4373665167950094,0.37353725684806705,0.5826348464470357,0.8313093034084886,0.029110231203958392,0.5750615550205112,0.48482043435797095,0.3005100111477077,0.771138358861208,0.15360753890126944,0.24707962409593165,0.6048237055074424,0.7208327217958868,0.5588879967108369,0.4170528156682849,0.8530462447088212,0.16844681603834033,0.2688055746257305,0.6005155083257705,0.327774723758921,0.9014878679302057
0.1862176014110446,0.4635015898384154,2.027079356585993,3.899471516823644,-0.5677087585713811,0.31177923223003745,0.6235569852869958,0.9572310799267143,0.6510362552944571,0.46623524371534586,0.8629459673538804,0.8016327579971403,0.7054823862854391,0.38012260175310075,0.10691276239231229,0.09183056373149157,0.24095608829520643,0.4596806524787098,0.8090412621386349,0.7432804708369076,0.7259057264309376,0.9401614561211318,0.08044699998572469,0.4592225474771112,0.15541770891286433,0.9475267820525914,0.5562615892849863,0.001747512025758624,0.3320443741977215,0.24947106069885194,0.5678509801381239
0.8273733186069876,0.8292696545831859,0.01720434817301518,2.4033252371028464,1.3384600040259058,0.8065891501028091,0.9080104578752071,0.4653025418519974,0.8539454059209675,0.5924181819427758,0.4774011690169573,0.24650317430496216,0.6935837296769023,0.628860320430249,0.08328603906556964,0.01734357443638146,0.5179984385613352,0.5412286161445081,0.4566694686654955,0.3463727245107293,0.06439896835945547,0.6206383579410613,0.7481753865722567,0.06230690097436309,0.9229245355818421,0.9053841573186219,0.9079135535284877,0.43509055068716407,0.3577513189520687,0.5784777165390551,1.1178848735291602
0.6684667381923646,0.3590942525770515,4.100731890800346,5.569386089411329,-0.9107747544300003,0.7071219973731786,0.16449770773760974,0.0032597307581454515,0.2550401482731104,0.9709903702605516,0.8931029664818197,0.32840493065305054,0.39028924028389156,0.08686943026259542,0.4796565524302423,0.13107408210635185,0.9909715687390417,0.45584776252508163,0.8616827444639057,0.06066405330784619,0.7086022242438048,0.4813788593746722,0.12558927130885422,0.5582047163043171,0.0684380850289017,0.7440637026447803,0.2488174014724791,0.8518580824602395,0.6983524777460843,0.8740180553868413,0.5543644414319323
0.7942398607265204,0.438799045747146,2.3461597440677475,3.905830758808741,1.4144798405458046,0.9446441545151174,0.6214726550970227,0.39035241515375674,0.9133264382835478,0.7987147821113467,0.21460119634866714,0.8392050773836672,0.5485044117085636,0.6773228952661157,0.20121816801838577,0.03358549694530666,0.1765476493164897,0.6669613216072321,0.06733783497475088,0.6414324024226516,0.385652223136276,0.36064218427054584,0.3948603451717645,0.951225635362789,0.8144173612818122,0.6912290852051228,0.12934926222078502,0.2576682521030307,0.7912487101275474,0.6851423236075789,0.8965405070092282
0.10794362588785589,0.007259715115651488,6.035593821703264,6.005848782382983,-1.0265468654888386,0.10099344165064394,0.8280968782491982,0.7665989173110574,0.2950938758440316,0.2176612305920571,0.27490574680268764,0.068750231759622693,0.26132550463080406,0.3782888629939407,0.48539421102032065,0.8715653354302049,0.5414925864897668,0.9284165347926319,0.10154375922866166,0.8739960256498307,0.7889600631315261,0.030057193711400032,0.9066063244827092,0.9323684717528522,0.48696365277282894,0.29356222320348024,0.9704185130540282,0.6459046725649387,0.38330517360009253,0.2516883078496903,0.1043472865820426
0.723710946040228,0.9681479106657207,0.9437190770932746,3.7731496422562385,1.0825527969892597,0.8187957690097392,0.26009447290562093,0.41193049284629524,0.5222901129163802,0.719153594924137,0.7155082842800766,0.1411993568763137,0.24009541352279484,0.8340407742653042,0.5010238026734442,0.5455846707336605,0.14391314005479217,0.5999069330282509,0.8456947524100542,0.5499743204563856,0.5985593141522259,0.9742858964018524,0.14394702459685504,0.8392221524845809,0.5648433435708284,0.49016279308125377,0.38292813557200134,0.43690948211587965,0.4512306470423937,0.36306934361346066,1.231000046337786
0.4112744296435267,0.33749808254651725,1.5568810324698903,3.3795685979688037,0.17892369663871932,0.06370668136514723,0.5240637313108891,0.016579812858253717,0.21194855030626059,0.7667227499186993,0.06545211467891932,0.18532806052826345,0.26433509378694,0.6225909332279116,0.1547766188159585,0.42503734631463885,0.1512562190182507,0.9803118433337659,0.008194611640647054,0.9305310870986432,0.6103827662300318,0.37019445886835456,0.5367195105645806,0.03450232953764498,0.3205391785595566,0.11368276155553758,0.017419570591300726,0.5119785701390356,0.2645082564558834,0.7615249580703676,0.7383239687704829
0.8209462941158563,0.028444199124351144,3.278768660549666,3.581648146090254,0.06663391358139159,0.008637963328510523,0.23049297276884317,0.4199265423230827,0.5464009812567383,0.6899017905816436,0.004979523364454508,0.34410306508652866,0.6829241125378758,0.16650249948725104,0.0381110324524343,0.202046450227499,0.04049122682772577,0.5387763257604092,0.8379828797187656,0.7634575150441378,0.9331074417568743,0.7495596478693187,0.5525667238980532,0.22565183113329113,0.7289472960401326,0.6741394035052508,0.1779771309811622,0.35202259686775506,0.9679781182203442,0.7388628621120006,0.8467101530617219
0.6470601938199252,0.356542730005458,2.6308466978277925,5.847177520288025,-1.331692325553504,0.587930666282773,0.5994169742334634,0.234685332281515,0.9049546683672816,0.1745528078172356,0.9509090599603951,0.10529129416681826,0.2901885136961937,0.935739666223526,0.8796930965036154,0.2781169000081718,0.20742116938345134,0.011027600150555372,0.6235376007389277,0.07874739612452686,0.2835978881921619,0.025194224203005433,0.8420076959300786,0.5568347291555256,0.9980241761077195,0.7942222447600216,0.9539241108577698,0.6748454794287682,0.2774793680291623,0.2543171471916139,0.5900555356518362
0.7829327622894198,0.6403145531658083,5.897822821090946,0.887553454918239,1.067161955944667,0.36562324105761945,0.9158697228413075,0.3549609298352152,0.9289413497317582,0.6692758891731501,0.9194942663889378,0.8795949730556458,0.7262390847317874,0.5146023121196777,0.8412664153147489,0.6712925101164728,0.9224260889459401,0.025048578390851617,0.2884212762583047,0.2599065829999745,0.6689889933913946,0.6737012416124344,0.8729399724397808,0.5121060542296618,0.9138520555570722,0.6680532542522997,0.86879933276213706,0.5346179991029203,0.6012400691397488,0.5940661039203405,0.7695152412772063
0.5530363116413355,0.28663357766345143,3.556785162835775,2.7578843606563663,-0.9177433156928337,0.21128960838541389,0.45668788463808596,0.5589934838935733,0.2883506081998348,0.9434333243407309,0.44004712835885584,0.3301057815551758,0.48042060644365847,0.6466270035598427,0.9097965615801513,0.34031073679216206,0.5070009103510529,0.2513246026355773,0.5885078469291329,0.08718653535470366,0.14440425275824964,0.11936069536022842,0.2815540807787329,0.5169264669530094,0.9055191758088768,0.6129101826809347,0.38307500910013914,0.3833301339764148,0.8397825935389847,0.26225905935280025,0.7225465478110789
0.5297195801977068,0.9827652049716562,5.231310180266994,3.402696456514088,-1.417864055751952,0.01623366749845445,0.6939026971813291,0.6030823150649667,0.6471887684892863,0.4166856808587909,0.9137665447779,0.4409606500994414,0.7793350042775273,0.8899657474830747,0.39973773155361414,0.7983964385930449,0.36314218235202134,0.008232332533225417,0.5186843939591199,0.2528775865212083,0.18350550439208746,0.730366711737588,0.667221562936902,0.25890674418769777,0.8530807204078883,0.35199693543836474,0.7978198069613427,0.5730363763868809,0.6286300383508205,0.36793642374686897,0.7204994222299256
0.7893562316894531,0.08230133377946913,4.464481833759814,3.3804224140136694,-0.12523032628860986,0.05405175336636603,0.3865840188227594,0.631328966235742,0.0890381084755063,0.4093315494246781,0.01684392662718892,0.8140754287596792,0.24419415788725019,0.531136623583734,0.7548435006756335,0.7391773238778114,0.48753580125048757,0.5035405312664807,0.9882254933472723,0.5522638102993369,0.9540435618255287,0.12314223567955196,0.18698149756528437,0.3991632363758981,0.8370426152832806,0.6999386777170002,0.08837228454649448,0.17370780743658543,0.03482999722473323,0.104033735813573,0.8689134228377391
0.023331202333793044,0.12803081842139363,0.21019239000816486,0.7082278069080602,0.17735531752657674,0.8751112264581025,0.5832481333054602,0.9658095112536103,0.44798021111637354,0.9078439460135996,0.18381861317902803,0.4839162062853575,0.5184225307311863,0.45376740163192153,0.7791193590965122,0.0280989829916507,0.7494750279001892,0.3165268886368722,0.6416490583214909,0.44720463803969324,0.5068690273910761,0.649126089643687,0.3437454174272716,0.7282884055748582,0.05966586619615555,0.5714399844873697,0.047881080536171794,0.9261955539695919,0.35539756109938025,0.8973285709507763,0.11034293860950958
0.47723006503656507,0.2635509811807424,4.1100443416041585,3.143386616864136,0.10109860970003726,0.8496304010041058,0.20350799104198813,0.6824704858008772,0.433611114975065,0.7791606299579144,0.7518391392659396,0.6202551573514938,0.5932082894723862,0.3829454875085503,0.3261348295491189,0.9433805097360164,0.7320659384131432,0.8429480304475874,0.6107406218070537,0.09714326914399862,0.15153867611661553,0.8386555702891201,0.79578902781941,0.605423633242026,0.46470793057233095,0.5307504546362907,0.023013934027403593,0.32752319425344467,0.744610876776278,0.9461978708859533,0.7394350543235664
0.7323137386702001,0.21294162748381495,3.473897906820289,4.190529260844103,-0.784083903396101,0.7088186147157103,0.9159838303457946,0.392353446688503,0.7431854812894017,0.5604893635027111,0.3554635546170175,0.6444909803103656,0.8377900703344494,0.3474508540239185,0.4592414062935859,0.5700743102934211,0.1691493836697191,0.037251545349135995,0.18223942420445383,0.8936287907417864,0.5881613357923925,0.927529597422108,0.7753475995268673,0.17354220524430275,0.9736966041382402,0.633108691079542,0.33040139079093933,0.2262406861409545,0.14437513588927686,0.5171968280337751,0.8283035812139833
